Name,Skinport_URL,Steam_URL,Price,Currency,SalesThisWeek,7d_avg,24h_avg,GrowthRatio,BullishScore,LastUpdated
★ Bayonet | Damascus Steel (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Damascus%20Steel%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Damascus%20Steel%20%28Minimal%20Wear%29,340.58,USD,2,334.74,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Doppler (Factory New),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Doppler%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Doppler%20%28Factory%20New%29,773.18,USD,1,2638.56,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Forest DDPAT (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29,316.48,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Freehand (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Freehand%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Freehand%20%28Battle-Scarred%29,328.36,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Freehand (Factory New),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Freehand%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Freehand%20%28Factory%20New%29,362.97,USD,6,342.55,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Gamma Doppler (Factory New),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Gamma%20Doppler%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Gamma%20Doppler%20%28Factory%20New%29,1032.25,USD,1,785.71,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Lore (Factory New),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Lore%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Lore%20%28Factory%20New%29,800.24,USD,2,840.26,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Lore (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Lore%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Lore%20%28Field-Tested%29,469.98,USD,5,457.97,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Lore (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Lore%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Lore%20%28Minimal%20Wear%29,576.26,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Marble Fade (Factory New),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Marble%20Fade%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Marble%20Fade%20%28Factory%20New%29,671.18,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Marble Fade (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Marble%20Fade%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Marble%20Fade%20%28Minimal%20Wear%29,743.87,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Night (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Night%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Night%20%28Battle-Scarred%29,246.27,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Night (Factory New),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Night%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Night%20%28Factory%20New%29,1017.95,USD,1,936.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Night (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Night%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Night%20%28Field-Tested%29,254.59,USD,2,238.22,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Night (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Night%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Night%20%28Minimal%20Wear%29,339.58,USD,1,292.60,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Night (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Night%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Night%20%28Well-Worn%29,363.36,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Safari Mesh (Factory New),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Safari%20Mesh%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Safari%20Mesh%20%28Factory%20New%29,668.44,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Safari Mesh (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Safari%20Mesh%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Safari%20Mesh%20%28Field-Tested%29,225.44,USD,3,207.25,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Safari Mesh (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Safari%20Mesh%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Safari%20Mesh%20%28Minimal%20Wear%29,263.86,USD,2,222.36,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Safari Mesh (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Safari%20Mesh%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Safari%20Mesh%20%28Well-Worn%29,247.81,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Scorched (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Scorched%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Scorched%20%28Battle-Scarred%29,224.02,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Scorched (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Scorched%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Scorched%20%28Field-Tested%29,227.35,USD,1,199.92,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Scorched (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Scorched%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Scorched%20%28Minimal%20Wear%29,311.27,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Slaughter (Factory New),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Slaughter%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Slaughter%20%28Factory%20New%29,654.62,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Slaughter (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Slaughter%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Slaughter%20%28Field-Tested%29,482.57,USD,1,507.22,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Stained (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Stained%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Stained%20%28Battle-Scarred%29,266.25,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Stained (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Stained%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Stained%20%28Minimal%20Wear%29,322.38,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Stained (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Stained%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Stained%20%28Well-Worn%29,263.86,USD,1,255.84,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Tiger Tooth (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Tiger%20Tooth%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Tiger%20Tooth%20%28Minimal%20Wear%29,617.74,USD,1,591.81,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Ultraviolet (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Ultraviolet%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Ultraviolet%20%28Minimal%20Wear%29,359.91,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Ultraviolet (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Ultraviolet%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Ultraviolet%20%28Well-Worn%29,268.03,USD,1,247.11,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Urban Masked (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Urban%20Masked%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Urban%20Masked%20%28Minimal%20Wear%29,281.91,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bayonet | Urban Masked (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Bayonet%20%7C%20Urban%20Masked%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bayonet%20%7C%20Urban%20Masked%20%28Well-Worn%29,238.23,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Autotronic (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Autotronic%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Autotronic%20%28Battle-Scarred%29,165.69,USD,2,174.12,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Autotronic (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Autotronic%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Autotronic%20%28Well-Worn%29,168.07,USD,1,174.86,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Black Laminate (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Black%20Laminate%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Black%20Laminate%20%28Battle-Scarred%29,139.41,USD,1,130.92,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Black Laminate (Factory New),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Black%20Laminate%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Black%20Laminate%20%28Factory%20New%29,197.01,USD,1,197.89,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Black Laminate (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Black%20Laminate%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Black%20Laminate%20%28Field-Tested%29,143.23,USD,1,142.06,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Black Laminate (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Black%20Laminate%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Black%20Laminate%20%28Minimal%20Wear%29,156.54,USD,7,144.89,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Black Laminate (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Black%20Laminate%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Black%20Laminate%20%28Well-Worn%29,141.69,USD,6,128.02,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Blue Steel (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Blue%20Steel%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Blue%20Steel%20%28Battle-Scarred%29,205.21,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Blue Steel (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Blue%20Steel%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Blue%20Steel%20%28Field-Tested%29,202.87,USD,3,197.07,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Blue Steel (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Blue%20Steel%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Blue%20Steel%20%28Minimal%20Wear%29,232.52,USD,2,234.08,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Blue Steel (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Blue%20Steel%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Blue%20Steel%20%28Well-Worn%29,179.29,USD,1,183.68,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Boreal Forest (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Boreal%20Forest%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Boreal%20Forest%20%28Field-Tested%29,119.31,USD,3,106.81,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Boreal Forest (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Boreal%20Forest%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Boreal%20Forest%20%28Minimal%20Wear%29,152.22,USD,1,152.58,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Boreal Forest (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Boreal%20Forest%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Boreal%20Forest%20%28Well-Worn%29,140.71,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Bright Water (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Bright%20Water%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Bright%20Water%20%28Battle-Scarred%29,168.15,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Crimson Web (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29,443.74,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Damascus Steel (Factory New),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Damascus%20Steel%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Damascus%20Steel%20%28Factory%20New%29,205.22,USD,3,202.61,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Doppler (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Doppler%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Doppler%20%28Minimal%20Wear%29,609.50,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Fade (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Fade%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Fade%20%28Minimal%20Wear%29,666.66,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Forest DDPAT (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Forest%20DDPAT%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Forest%20DDPAT%20%28Field-Tested%29,116.97,USD,1,124.12,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Forest DDPAT (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29,146.58,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Forest DDPAT (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Forest%20DDPAT%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Forest%20DDPAT%20%28Well-Worn%29,119.36,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Freehand (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Freehand%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Freehand%20%28Battle-Scarred%29,156.18,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Freehand (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Freehand%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Freehand%20%28Minimal%20Wear%29,164.69,USD,5,160.03,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Gamma Doppler (Factory New),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Gamma%20Doppler%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Gamma%20Doppler%20%28Factory%20New%29,456.06,USD,1,1172.70,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Gamma Doppler (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Gamma%20Doppler%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Gamma%20Doppler%20%28Minimal%20Wear%29,530.03,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Lore (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Lore%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Lore%20%28Battle-Scarred%29,175.91,USD,1,151.38,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Lore (Factory New),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Lore%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Lore%20%28Factory%20New%29,391.63,USD,1,356.91,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Lore (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Lore%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Lore%20%28Field-Tested%29,212.52,USD,8,200.93,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Marble Fade (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Marble%20Fade%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Marble%20Fade%20%28Minimal%20Wear%29,571.60,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Night (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Night%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Night%20%28Battle-Scarred%29,201.39,USD,1,139.90,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Bowie Knife | Night (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Bowie%20Knife%20%7C%20Night%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Night%20%28Minimal%20Wear%29,192.49,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
